Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
1389.857,0,-11.43,163.4,5,2837,65
1389.885,0,-11.43,161.7,5,2837,65
1389.91,0,-11.51,161.9,5,2837,65
1389.931,0,-11.56,161.9,5,2837,65
1389.952,0,-11.61,162.4,5,2837,65
1389.966,0,-11.66,162.4,5,2837,65
1389.982,0,-11.63,162.2,5,2837,65
1390.004,0,-11.58,162.4,5,2831,65
1390.016,0,-11.49,161.9,5,2836,65
1390.027,0,-11.46,161.9,5,2831,65
1390.042,0,-11.4,161.7,5,2829,65
1390.058,0,-11.39,161.4,5,2832,65
1390.075,0,-11.42,161.7,5,2830,65
1390.097,0,-11.51,161.4,5,2830,65
1390.123,0,-11.56,161.7,5,2826,65
1390.135,0,-11.62,161.9,5,2829,65
1390.147,0,-11.66,162.4,5,2824,65
1390.162,0,-11.62,162.2,5,2824,65
1390.185,0,-11.56,161.7,5,2828,65
1390.211,0,-11.47,161.7,5,2823,65
1390.229,0,-11.39,161.2,5,2824,65
1390.241,0,-11.42,161.4,5,2820,65
1390.273,0,-11.51,161.9,5,2822,65
1390.285,0,-11.56,162.2,5,2819,65
1390.297,0,-11.6,162.4,5,2819,65
1390.309,0,-11.65,162.2,5,2824,65
1390.331,0,-11.64,162.4,5,2821,65
1390.353,0,-11.56,162.2,5,2815,65
1390.365,0,-11.51,162.2,5,2818,65
1390.376,0,-11.42,161.9,5,2815,65
1390.402,0,-11.39,161.9,5,2811,65
1390.413,0,-11.45,161.9,5,2814,65
1390.437,0,-11.52,162.2,5,2811,65
1390.466,0,-11.61,162.4,5,2813,65
1390.467,0,-11.63,162.4,5,2811,65
1390.482,0,-11.63,161.2,5,2810,64
1390.513,0,-11.59,160.7,5,2813,64
1390.516,0,-11.49,160.7,5,2811,64
1390.531,0,-11.41,160.7,5,2806,64
1390.559,0,-11.38,160.5,5,2804,64
1390.571,0,-11.47,160.5,5,2806,64
1390.589,0,-11.53,160.7,5,2806,64
1390.604,0,-11.56,161.2,5,2801,64
1390.616,0,-11.6,161.2,5,2803,64
1390.646,0,-11.65,161.2,5,2806,64
1390.647,0,-11.63,161.2,5,2804,64
1390.663,0,-11.52,161.2,5,2799,64
1390.69,0,-11.47,161.2,5,2802,64
1390.71,0,-11.39,161.2,5,2796,64
1390.722,0,-11.44,161.4,5,2799,64
1390.739,0,-11.5,161.9,5,2799,64
1390.751,0,-11.57,162.4,5,2796,64
1390.763,0,-11.66,163.1,5,2796,64
1390.785,0,-11.66,163.4,5,2798,64
1390.797,0,-11.63,163.4,5,2801,64
1390.822,0,-11.53,163.4,5,2796,64
1390.834,0,-11.44,162.6,5,2793,64
1390.849,0,-11.45,162.2,5,2792,64
1390.874,0,-11.5,162.4,5,2794,64
1390.886,0,-11.53,163.1,5,2792,64
1390.898,0,-11.6,163.6,5,2786,64
1390.916,0,-11.65,164.1,5,2785,64
1390.93,0,-11.66,164.3,5,2785,64
1390.963,0,-11.62,164.1,5,2788,64
1390.975,0,-11.45,163.8,5,2787,64
1390.987,0,-11.42,163.8,5,2783,64
1390.999,0,-11.44,164.1,5,2782,64
1391.021,0,-11.54,164.3,5,2784,64
1391.037,0,-11.56,162.9,5,2784,63
1391.059,0,-11.66,163.4,5,2783,63
1391.071,0,-11.65,163.4,5,2783,63
1391.094,0,-11.53,163.1,5,2779,63
1391.109,0,-11.48,162.9,5,2783,63
1391.131,0,-11.41,162.6,5,2783,63
1391.149,0,-11.51,162.6,5,2782,63
1391.161,0,-11.54,163.1,5,2778,63
1391.183,0,-11.63,163.6,5,2777,63
1391.195,0,-11.66,163.6,5,2774,63
1391.217,0,-11.63,163.6,5,2774,63
1391.234,0,-11.56,163.6,5,2777,63
1391.246,0,-11.47,163.1,5,2774,63
1391.259,0,-11.42,162.9,5,2778,63
1391.275,0,-11.48,162.9,5,2777,63
1391.297,0,-11.57,163.4,5,2774,63
1391.309,0,-11.61,163.4,5,2770,63
1391.321,0,-11.65,163.8,5,2768,63
1391.343,0,-11.65,163.8,5,2765,63
1391.361,0,-11.58,163.8,5,2765,63
1391.373,0,-11.52,163.4,5,2763,63
1391.385,0,-11.43,162.9,5,2766,63
1391.403,0,-11.45,162.9,5,2767,63
1391.425,0,-11.58,163.1,5,2769,63
1391.437,0,-11.63,163.4,5,2765,63
1391.46,0,-11.67,163.8,5,2763,63
1391.484,0,-11.65,163.6,5,2761,63
1391.496,0,-11.57,163.6,5,2761,63
1391.524,0,-11.46,163.1,5,2759,63
1391.528,0,-11.47,162.9,5,2756,63
1391.54,0,-11.56,163.4,5,2756,63
1391.573,0,-11.61,163.6,5,2756,63
1391.585,0,-11.67,162.2,5,2754,63
1391.597,0,-11.66,161.9,5,2757,63
1391.61,0,-11.52,161.9,5,2754,63
1391.623,0,-11.47,161.4,5,2752,63
1391.65,0,-11.47,161.2,5,2755,63
1391.662,0,-11.56,161.7,5,2752,63
1391.689,0,-11.59,161.7,5,2752,63
1391.716,0,-11.67,161.9,5,2752,63
1391.718,0,-11.66,161.9,5,2749,63
1391.73,0,-11.54,161.2,5,2752,63
1391.764,0,-11.48,161.2,5,2749,63
1391.776,0,-11.52,161.7,5,2750,63
1391.787,0,-11.56,161.9,5,2746,63
1391.81,0,-11.6,162.2,5,2744,63
1391.822,0,-11.68,162.2,5,2744,63
1391.838,0,-11.67,162.2,5,2747,63
1391.855,0,-11.55,161.9,5,2741,63
1391.887,0,-11.49,161.7,5,2739,63
1391.899,0,-11.55,161.4,5,2741,63
1391.915,0,-11.59,161.9,5,2740,63
1391.927,0,-11.67,161.9,5,2744,63
1391.939,0,-11.7,162.2,5,2742,63
1391.964,0,-11.67,162.4,5,2739,63
1391.976,0,-11.52,161.9,5,2741,63
1392.004,0,-11.47,161.7,5,2739,63
1392.016,0,-11.57,161.9,5,2738,63
1392.034,0,-11.6,162.2,5,2738,63
1392.046,0,-11.65,162.9,5,2735,63
1392.075,0,-11.7,162.9,5,2737,63
1392.077,0,-11.63,162.9,5,2734,63
1392.086,0,-11.55,162.4,5,2736,63
1392.101,0,-11.44,161.9,5,2736,63
1392.127,0,-11.51,161.9,5,2732,63
1392.149,0,-11.6,162.4,5,2730,63
1392.15,0,-11.66,162.9,5,2728,63
1392.162,0,-11.7,162.9,5,2731,63
1392.194,0,-11.63,161,5,2728,62
1392.206,0,-11.47,160.7,5,2728,62
1392.229,0,-11.52,161.2,5,2726,62
1392.252,0,-11.6,161.4,5,2722,62
1392.269,0,-11.71,161.9,5,2721,62
1392.284,0,-11.71,162.4,5,2721,62
1392.296,0,-11.64,162.4,5,2721,62
1392.326,0,-11.55,161.9,5,2724,62
1392.328,0,-11.49,161.7,5,2724,62
1392.343,0,-11.6,162.2,5,2724,62
1392.373,0,-11.62,162.9,5,2721,62
1392.389,0,-11.71,163.1,5,2721,62
1392.402,0,-11.62,162.9,5,2718,62
1392.424,0,-11.48,162.2,5,2716,62
1392.442,0,-11.49,162.2,5,2713,62
1392.464,0,-11.63,163.1,5,2712,62
1392.476,0,-11.68,162.9,5,2710,62
1392.509,0,-11.65,162.6,5,2714,62
1392.528,0,-11.57,162.6,5,2715,62
1392.545,0,-11.52,162.2,5,2715,62
1392.575,0,-11.61,162.4,5,2714,62
1392.587,0,-11.71,162.4,5,2712,62
1392.604,0,-11.7,162.6,5,2712,62
1392.625,0,-11.53,162.2,5,2708,62
1392.638,0,-11.47,162.2,5,2704,62
1392.655,0,-11.58,162.2,5,2706,62
1392.68,0,-11.61,162.6,5,2707,62
1392.693,0,-11.7,162.6,5,2706,62
1392.725,0,-11.63,162.6,5,2703,62
1392.745,0,-11.48,161.9,5,2702,62
1392.757,0,-11.49,160.3,5,2702,62
1392.785,0,-11.6,160.7,5,2700,62
1392.789,0,-11.63,160.7,5,2703,62
1392.805,0,-11.71,160.7,5,2703,62
1392.836,0,-11.55,160.5,5,2700,62
1392.848,0,-11.5,160,5,2701,62
1392.866,0,-11.56,160.3,5,2697,62
1392.881,0,-11.65,160,5,2697,62
1392.912,0.8,-11.7,160,5,2696,62
1392.924,1.2,-11.53,159.5,5,2697,62
1392.949,1.6,-11.45,158.6,5,2695,62
1392.974,2,-11.53,156.9,5,2694,62
1392.986,2,-11.59,155.3,5,2694,62
1392.999,3.1,-11.63,153.4,5,2710,62
1393.01,3.1,-11.59,152.2,5,2712,62
1393.033,3.5,-11.48,150.5,5,2715,62
1393.049,3.9,-11.46,147.9,5,2712,62
1393.067,3.9,-11.51,146.4,5,2710,62
1393.079,4.3,-11.55,144.8,5,2712,62
1393.099,4.3,-11.55,142.9,5,2707,62
1393.113,4.3,-11.51,141,5,2700,62
1393.125,4.7,-11.31,138.4,5,2699,62
1393.137,4.7,-11.24,136.9,5,2692,62
1393.149,4.7,-11.26,136,5,2684,62
1393.162,5.1,-11.32,134.3,5,2684,62
1393.177,5.1,-11.35,132.9,5,2681,62
1393.203,5.5,-11.3,131.4,5,2676,62
1393.215,5.5,-11.19,130,5,2675,62
1393.229,5.9,-11.07,127.9,5,2675,62
1393.256,5.9,-11.09,126.2,5,2675,62
1393.285,5.9,-11.16,125,5,2679,62
1393.286,5.9,-11.17,123.8,5,2679,62
1393.301,6.3,-11.05,121.7,5,2687,62
1393.33,6.3,-10.93,120.5,5,2695,62
1393.335,6.7,-10.88,118.3,5,2692,62
1393.349,6.7,-10.92,116.7,5,2696,62
1393.364,6.7,-10.98,115,5,2700,62
1393.377,6.7,-10.98,113.3,5,2705,62
1393.399,6.7,-10.95,105.5,5,2705,62
1393.416,7.1,-10.75,98.6,5,2706,62
1393.428,7.1,-10.68,92.9,5,2702,62
1393.451,7.1,-10.71,88.6,5,2692,62
1393.455,7.1,-10.74,83.6,5,2689,62
1393.477,7.1,-10.76,79.1,5,2680,62
1393.49,7.1,-10.74,74.8,5,2672,62
1393.502,7.1,-10.63,71.7,5,2673,62
1393.524,7.5,-10.42,67.6,5,2679,62
1393.556,7.5,-10.47,65,5,2685,61
1393.579,7.5,-10.46,60.7,5,2687,61
1393.59,7.5,-10.38,59.5,5,2689,61
1393.602,7.8,-10.23,58.3,5,2685,61
1393.625,7.8,-10.11,57.4,5,2678,61
1393.639,7.8,-10.18,55.2,5,2679,61
1393.651,7.8,-10.21,53.6,5,2675,61
1393.663,7.8,-10.23,53.3,5,2671,61
1393.689,7.8,-10.18,52.9,5,2674,61
1393.701,7.8,-10.02,52.1,5,2678,61
1393.723,7.8,-9.86,51,5,2681,61
1393.735,8.2,-9.87,50.5,5,2684,61
1393.759,8.2,-9.87,49.8,5,2681,61
1393.771,8.2,-9.84,49.3,5,2681,61
1393.793,8.2,-9.75,48.8,5,2679,61
1393.805,8.6,-9.53,47.1,5,2678,61
1393.833,8.6,-9.52,46.4,5,2677,61
1393.845,9,-9.51,45.7,5,2675,61
1393.857,9,-9.46,45.2,5,2677,61
1393.869,9,-9.34,44.5,5,2677,61
1393.901,9.4,-9.06,43.1,5,2681,61
1393.913,9.4,-9.09,41.9,5,2680,61
1393.939,9.4,-9.02,40.7,5,2681,61
1393.959,9.4,-8.98,40,5,2677,61
1393.971,9.4,-8.56,38.6,5,2677,61
1393.993,9.8,-8.24,36.2,5,2678,61
1394.005,9.8,-8.24,35,5,2679,61
1394.03,9.8,-8.14,33.8,5,2677,61
1394.055,9.8,-8.1,32.9,5,2677,61
1394.067,9.8,-7.93,32.1,5,2680,61
1394.097,9.8,-7.32,31,5,2679,61
1394.1,9.8,-7.21,30.5,5,2677,61
1394.122,9.8,-7.17,29.3,5,2679,61
1394.134,9.8,-7.06,28.8,5,2677,61
1394.156,9.8,-6.84,28.6,5,2676,61
1394.178,9.8,-6.59,28.3,5,2675,61
1394.182,9.8,-6.43,28.1,5,2674,61
1394.204,9.8,-6.45,27.9,5,2675,61
1394.219,9.8,-6.52,27.6,5,2674,61
1394.236,10.2,-6.45,27.6,5,2677,61
1394.249,10.2,-6.25,27.4,5,2676,61
1394.271,10.2,-5.72,27.1,5,2675,61
1394.276,10.2,-5.73,27.1,5,2674,61
1394.287,10.2,-5.75,26.9,5,2674,61
1394.306,10.2,-5.95,26.9,5,2672,61
1394.331,10.2,-5.87,27.1,5,2675,61
1394.343,10.2,-5.68,27.6,5,2670,61
1394.369,10.2,-5.54,27.9,5,2672,61
1394.396,10.2,-5.61,27.9,5,2673,61
1394.4,10.2,-5.77,27.9,5,2675,61
1394.412,10.6,-5.55,27.9,5,2678,61
1394.445,10.6,-5.34,27.9,5,2675,61
1394.459,10.6,-5.25,28.1,5,2676,61
1394.475,10.6,-5.33,28.3,5,2675,61
1394.487,10.6,-5.42,28.8,5,2678,61
1394.499,10.6,-5.37,28.8,5,2679,61
1394.51,10.6,-5.3,29.3,5,2679,61
1394.533,10.6,-5.08,29.8,5,2675,61
1394.562,10.6,-5.11,30.2,5,2678,61
1394.574,10.6,-5.2,30.2,5,2679,61
1394.586,10.6,-5.13,30.5,5,2680,61
1394.603,10.6,-5.06,30.5,5,2675,61
1394.625,10.6,-4.86,30.5,5,2678,61
1394.649,10.6,-4.88,30.2,5,2680,61
1394.672,10.6,-4.99,30.5,5,2679,61
1394.684,10.6,-4.98,30.5,5,2679,61
1394.696,10.6,-4.87,30.2,5,2675,61
1394.713,10.6,-4.76,30.5,5,2678,61
1394.725,10.6,-4.7,30.5,5,2680,61
1394.739,10.6,-4.76,30.5,5,2675,61
1394.765,10.6,-4.93,30.5,5,2676,61
1394.779,10.6,-4.91,30.5,5,2676,61
1394.791,10.6,-4.81,30.5,5,2676,61
1394.819,10.6,-4.6,30.5,5,2678,61
1394.831,10.6,-4.67,30.5,5,2677,61
1394.843,10.6,-4.91,30.5,5,2679,61
1394.866,10.6,-4.9,30.7,5,2682,61
1394.879,10.6,-4.85,30.7,5,2680,61
1394.891,10.6,-4.71,30.5,5,2681,61
1394.903,10.6,-4.56,30.7,5,2681,61
1394.925,10.6,-4.68,30.5,5,2681,61
1394.941,10.6,-4.82,30.7,5,2681,61
1394.967,10.6,-4.85,30.7,5,2679,61
1394.974,10.6,-4.82,30.7,5,2681,61
1394.989,10.6,-4.56,30.7,5,2679,61
1395.006,10.6,-4.48,30.7,5,2679,61
1395.035,10.6,-4.75,30.7,5,2679,61
1395.047,10.6,-4.79,30.7,5,2679,61
1395.072,10.6,-4.71,30.7,5,2681,61
1395.083,10.6,-4.43,30.7,5,2681,61
1395.106,10.6,-4.44,30.7,5,2681,61
1395.129,10.6,-4.74,30.7,5,2684,61
1395.152,10.6,-4.75,30.7,5,2679,61
1395.164,10.6,-4.69,30.7,5,2679,61
1395.187,10.6,-4.41,30.7,5,2681,61
1395.199,10.6,-4.38,31,5,2683,61
1395.211,10.6,-4.65,31,5,2682,61
1395.234,10.6,-4.69,31,5,2681,61
1395.245,10.6,-4.65,31,5,2681,61
1395.269,10.6,-4.5,31,5,2681,61
1395.293,10.6,-4.26,31,5,2681,61
1395.297,10.6,-4.34,31,5,2684,61
1395.309,10.6,-4.51,30.7,5,2685,61
1395.336,10.6,-4.53,31,5,2684,61
1395.349,10.6,-4.47,31,5,2683,61
1395.373,10.6,-4.37,31,5,2685,61
1395.385,10.6,-4.37,31.2,5,2681,61
1395.414,10.6,-4.45,31.2,5,2680,61
1395.426,10.6,-4.48,31.2,5,2682,61
1395.438,10.6,-4.45,31.4,5,2684,61
1395.45,10.6,-4.36,31.4,5,2685,61
1395.462,10.6,-4.2,31.4,5,2685,61
1395.484,10.6,-4.29,31.4,5,2685,61
1395.496,10.6,-4.41,31.4,5,2683,61
1395.525,10.6,-4.48,31.4,5,2684,61
1395.537,10.6,-4.45,31.4,5,2685,61
1395.549,10.6,-4.29,31.4,5,2681,61
1395.573,10.6,-4.19,31.4,5,2683,61
1395.585,10.6,-4.35,31.4,5,2685,61
1395.608,10.6,-4.45,31.4,5,2688,61
1395.621,10.6,-4.37,31.7,5,2689,62
1395.644,10.6,-4.31,31.7,5,2685,62
1395.655,10.6,-4.19,31.9,5,2686,62
1395.667,10.6,-4.19,31.9,5,2688,62
1395.687,10.6,-4.34,31.9,5,2688,62
1395.703,10.6,-4.41,31.7,5,2690,62
1395.735,10.6,-4.41,31.7,5,2685,62
1395.747,10.6,-4.13,31.7,5,2685,62
1395.764,10.6,-4.14,31.7,5,2687,62
1395.776,10.6,-4.37,31.7,5,2687,62
1395.799,10.6,-4.38,31.7,5,2687,62
1395.821,10.6,-4.4,31.7,5,2685,62
1395.844,10.6,-4.09,31.9,5,2688,62
1395.874,10.6,-4.14,31.9,5,2688,62
1395.886,10.6,-4.38,31.9,5,2687,62
1395.911,10.6,-4.4,31.9,5,2688,62
1395.915,10.6,-4.33,31.7,5,2690,62
1395.927,10.6,-4.21,31.9,5,2687,62
1395.952,10.6,-4.12,31.9,5,2688,62
1395.964,10.6,-4.26,31.9,5,2689,62
1395.985,10.6,-4.38,31.9,5,2688,62
1395.997,10.2,-4.4,32.1,5,2685,62
1396.022,10.6,-4.35,32.1,5,2686,62
1396.023,10.6,-4.15,32.1,5,2688,62
1396.036,10.2,-4.08,32.1,5,2686,62
1396.05,10.2,-4.17,32.1,5,2689,62
1396.075,10.2,-4.38,32.1,5,2692,62
1396.089,10.6,-4.41,32.1,5,2692,62
1396.104,10.2,-4.32,32.1,5,2688,62
1396.126,10.6,-4.09,32.1,5,2689,62
1396.149,10.6,-4.1,32.1,5,2691,62
1396.161,10.6,-4.32,32.1,5,2691,62
1396.183,10.2,-4.39,32.1,5,2692,62
1396.199,10.2,-4.35,32.1,5,2696,62
1396.211,10.6,-4.27,32.1,5,2690,62
1396.233,10.2,-4.07,32.1,5,2692,62
1396.257,10.2,-4.08,32.1,5,2692,62
1396.269,10.2,-4.37,32.1,5,2691,62
1396.282,10.2,-4.35,32.4,5,2692,62
1396.314,10.2,-4.28,32.4,5,2689,62
1396.326,10.2,-4.12,32.4,5,2692,62
1396.339,10.2,-4.12,32.4,5,2692,62
1396.361,10.2,-4.3,32.4,5,2690,62
1396.382,10.2,-4.38,32.4,5,2692,62
1396.394,10.2,-4.38,32.4,5,2689,62
1396.409,10.2,-4.25,32.4,5,2693,62
1396.421,10.2,-4.09,32.4,5,2695,62
1396.45,10.2,-4.16,32.4,5,2694,62
1396.462,10.6,-4.33,32.4,5,2692,62
1396.474,10.2,-4.42,32.4,5,2692,62
1396.497,10.2,-4.41,32.4,5,2696,62
1396.523,10.2,-4.2,32.4,5,2693,62
1396.527,10.2,-4.09,32.4,5,2692,62
1396.539,10.2,-4.19,32.4,5,2692,62
1396.569,10.2,-4.38,32.4,5,2694,62
1396.589,10.2,-4.38,32.4,5,2695,62
1396.601,10.2,-4.27,32.4,5,2692,62
1396.613,10.2,-4.17,32.4,5,2694,62
1396.628,10.2,-4.08,32.4,5,2695,62
1396.642,10.2,-4.36,32.6,5,2696,62
1396.679,10.2,-4.42,32.4,5,2697,62
1396.691,10.2,-4.34,32.4,5,2697,62
1396.71,10.2,-4.08,32.6,5,2694,62
1396.722,10.2,-4.03,32.4,5,2696,62
1396.734,10.2,-4.13,32.6,5,2696,62
1396.756,10.2,-4.26,32.6,5,2692,62
1396.768,10.2,-4.42,32.6,5,2695,62
1396.781,10.2,-4.33,32.6,5,2693,62
1396.793,10.2,-4.25,32.6,5,2693,62
1396.805,10.2,-4.1,32.6,5,2698,62
1396.834,10.2,-4.12,32.6,5,2697,62
1396.855,10.2,-4.3,32.6,5,2698,62
1396.867,10.2,-4.4,32.6,5,2696,62
1396.879,10.2,-4.41,32.6,5,2693,62
1396.901,10.2,-4.25,32.6,5,2695,62
1396.913,10.2,-4.1,32.6,5,2692,62
1396.931,10.2,-4.14,32.6,5,2695,62
1396.943,10.2,-4.29,32.4,5,2698,62
1396.959,10.2,-4.39,32.6,5,2698,62
1396.974,10.2,-4.4,32.6,5,2693,62
1396.986,10.2,-4.34,32.4,5,2694,62
1397.009,10.2,-4.23,32.6,5,2694,62
1397.022,10.2,-4.12,32.4,5,2694,62
1397.042,10.2,-4.23,32.6,5,2694,62
1397.054,10.2,-4.4,32.6,5,2694,62
1397.081,10.2,-4.46,32.6,5,2696,62
1397.093,10.2,-4.37,32.6,5,2698,62
1397.105,10.2,-4.11,32.6,5,2695,62
1397.129,10.2,-4.14,32.6,5,2696,62
1397.152,10.2,-4.4,32.6,5,2698,62
1397.156,10.2,-4.43,32.4,5,2698,62
1397.168,10.2,-4.42,32.4,5,2696,62
1397.183,10.2,-4.36,32.1,5,2698,62
1397.211,10.2,-4.22,32.4,5,2696,62
1397.223,10.2,-4.13,32.1,5,2698,62
1397.245,10.2,-4.4,31.9,5,2696,62
1397.259,10.2,-4.42,31.9,5,2697,62
1397.274,10.2,-4.37,31.9,5,2700,62
1397.286,10.2,-4.35,31.7,5,2698,62
1397.316,10.2,-4.23,31.7,5,2700,62
1397.32,10.2,-4.1,31.7,5,2699,62
1397.333,10.2,-4.28,31.4,5,2699,62
1397.365,10.2,-4.36,31.4,5,2697,62
1397.379,10.6,-4.4,31.4,5,2701,62
1397.394,10.6,-4.31,31.4,5,2700,62
1397.406,10.2,-4.17,31.2,5,2701,62
1397.431,10.2,-4.13,31.2,5,2697,62
1397.433,10.2,-4.28,31.2,5,2698,62
1397.445,10.6,-4.38,31.2,5,2702,62
1397.467,10.6,-4.36,31.2,5,2700,62
1397.492,10.2,-4.29,31.2,5,2699,62
1397.504,10.2,-4.08,31.2,5,2698,62
1397.529,10.2,-4.14,31.2,5,2702,62
1397.552,10.2,-4.38,31.2,5,2702,62
1397.556,10.2,-4.42,31.2,5,2702,62
1397.568,10.2,-4.35,31.2,5,2699,62
1397.583,10.2,-4.28,31.2,5,2702,62
1397.605,10.2,-4.12,31.2,5,2698,62
1397.619,10.2,-4.16,31.2,5,2699,62
1397.631,10.2,-4.28,31.2,5,2700,62
1397.66,10.2,-4.42,31.2,5,2700,62
1397.672,10.2,-4.39,31.2,5,2702,62
1397.684,10.2,-4.29,31.4,5,2699,62
1397.701,10.2,-4.17,31.4,5,2703,62
1397.723,10.2,-4.13,31.4,5,2701,62
1397.747,10.2,-4.38,31.4,5,2703,62
1397.772,10.2,-4.41,31.4,5,2703,62
1397.776,10.2,-4.4,31.4,5,2703,62
1397.788,10.2,-4.31,31.4,5,2703,62
1397.8,10.2,-4.1,31.2,5,2703,62
1397.823,10.2,-4.14,31.4,5,2702,62
1397.835,10.2,-4.4,31.4,5,2700,62
1397.859,10.2,-4.41,31.7,5,2698,62
1397.886,10.6,-4.39,31.4,5,2702,62
1397.89,10.2,-4.3,31.7,5,2702,62
1397.902,10.2,-4.09,31.7,5,2702,62
1397.924,10.2,-4.16,31.7,5,2704,62
1397.953,10.2,-4.39,31.7,5,2703,62
1397.965,10.2,-4.41,31.7,5,2705,62
1397.977,10.2,-4.38,31.7,5,2705,62
1397.995,10.2,-4.31,31.7,5,2705,62
1398.009,10.2,-4.14,31.7,5,2702,62
1398.034,10.2,-4.28,31.7,5,2704,62
1398.046,10.2,-4.4,31.7,5,2706,62
1398.069,10.2,-4.41,31.7,5,2703,62
1398.081,10.2,-4.4,31.9,5,2702,62
1398.103,10.2,-4.13,31.9,5,2703,62
1398.125,10.6,-4.14,31.9,5,2703,62
1398.147,10.2,-4.36,31.9,5,2707,62
1398.16,10.2,-4.42,31.9,5,2708,62
1398.176,10.6,-4.41,31.9,5,2707,62
1398.199,10.6,-4.26,31.9,5,2702,62
1398.217,10.6,-4.16,31.9,5,2705,62
1398.233,10.6,-4.26,31.9,5,2705,62
1398.252,10.6,-4.41,31.9,5,2709,62
1398.264,10.6,-4.41,31.9,5,2709,62
1398.297,10.6,-4.33,31.9,5,2707,62
1398.309,10.6,-4.13,31.9,5,2703,62
1398.331,10.6,-4.09,31.9,5,2705,62
1398.351,10.6,-4.32,31.9,5,2705,62
1398.363,10.6,-4.41,31.9,5,2707,62
1398.375,10.6,-4.38,31.9,5,2708,62
1398.389,10.6,-4.32,31.9,5,2702,62
1398.412,10.6,-4.15,31.9,5,2706,62
1398.426,10.2,-4.16,31.9,5,2705,62
1398.449,10.6,-4.35,32.1,5,2706,62
1398.475,10.6,-4.38,32.1,5,2705,62
1398.489,10.6,-4.38,32.1,5,2707,62
1398.511,10.6,-4.28,32.1,5,2707,62
1398.531,10.6,-4.1,32.1,5,2705,62
1398.543,10.6,-4.3,32.1,5,2709,62
1398.555,10.6,-4.41,32.1,5,2709,62
1398.579,10.6,-4.42,32.1,5,2705,62
1398.585,10.2,-4.39,32.1,5,2709,62
1398.613,10.2,-4.24,32.1,5,2709,62
1398.634,10.2,-4.14,32.1,5,2710,62
1398.646,10.2,-4.3,32.1,5,2708,62
1398.671,10.6,-4.41,32.1,5,2706,62
1398.675,10.6,-4.42,32.1,5,2706,62
1398.687,10.6,-4.32,32.1,5,2705,62
1398.714,10.6,-4.23,32.1,5,2706,62
1398.726,10.6,-4.16,32.1,5,2709,62
1398.749,10.6,-4.24,32.4,5,2709,62
1398.761,10.6,-4.38,32.4,5,2711,62
1398.786,10.6,-4.4,32.4,5,2712,62
1398.798,10.6,-4.41,32.4,5,2707,62
1398.82,10.2,-4.28,32.4,5,2710,62
1398.832,10.2,-4.12,32.4,5,2708,62
1398.862,10.2,-4.37,32.4,5,2712,62
1398.873,10.2,-4.45,32.6,5,2707,62
1398.896,10.2,-4.42,32.6,5,2711,62
1398.909,10.2,-4.29,32.6,5,2710,62
1398.924,10.2,-4.11,32.4,5,2708,62
1398.946,10.2,-4.33,32.6,5,2709,62
1398.97,10.2,-4.42,32.6,5,2712,62
1398.982,10.2,-4.42,32.9,5,2710,62
1399.004,10.6,-4.38,32.9,5,2712,62
1399.016,10.2,-4.23,32.9,5,2709,62
1399.028,10.2,-4.18,32.9,5,2711,62
1399.045,10.2,-4.26,32.9,5,2712,62
1399.057,10.6,-4.4,32.9,5,2711,62
1399.072,10.6,-4.43,32.9,5,2709,62
1399.097,10.6,-4.43,32.9,5,2708,62
1399.109,10.6,-4.41,32.9,5,2713,62
1399.122,10.6,-4.2,32.9,5,2713,62
1399.151,10.6,-4.22,32.9,5,2711,62
1399.163,10.6,-4.34,32.9,5,2712,62
1399.175,10.6,-4.42,32.9,5,2714,62
1399.192,10.6,-4.45,32.9,5,2710,62
1399.204,10.6,-4.39,32.6,5,2712,62
1399.215,10.6,-4.29,32.6,5,2712,62
1399.227,10.2,-4.23,32.6,5,2710,62
1399.245,10.2,-4.17,32.6,5,2712,62
1399.258,10.6,-4.32,32.6,5,2713,62
1399.286,10.6,-4.44,32.6,5,2710,62
1399.297,10.6,-4.44,32.6,5,2712,62
1399.323,10.6,-4.35,32.6,5,2716,62
1399.327,10.6,-4.29,32.6,5,2713,62
1399.339,10.2,-4.13,32.6,5,2713,62
1399.366,10.2,-4.21,32.6,5,2715,62
1399.379,10.6,-4.38,32.6,5,2713,62
1399.403,10.6,-4.45,32.6,5,2716,62
1399.415,10.6,-4.46,32.6,5,2712,62
1399.429,10.6,-4.33,32.6,5,2717,62
1399.441,10.6,-4.21,32.6,5,2717,62
1399.47,10.6,-4.16,32.6,5,2716,62
1399.482,10.6,-4.43,32.6,5,2713,62
1399.494,10.6,-4.46,32.6,5,2712,62
1399.517,10.6,-4.43,32.4,5,2717,62
1399.529,10.6,-4.37,32.4,5,2716,62
1399.541,10.6,-4.17,32.4,5,2713,62
1399.553,10.6,-4.17,32.4,5,2717,62
1399.575,10.6,-4.26,32.4,5,2720,62
1399.597,10.6,-4.43,32.4,5,2717,62
1399.621,10.6,-4.42,32.4,5,2715,62
1399.625,10.6,-4.4,32.4,5,2715,62
1399.637,10.6,-4.23,32.4,5,2718,62
1399.652,10.6,-4.14,32.4,5,2716,62
1399.674,10.6,-4.16,32.4,5,2716,62
1399.686,10.6,-4.41,32.1,5,2718,62
