Time (sec),Accel. Position (%),Boost (PSI),Fuel Economy (MPG),Gear Position (Gear),RPM (RPM),Vehicle Speed (mph)
516.447,8.6,-5.64,30.5,4,2403,44
516.459,8.6,-5.39,30.2,4,2407,44
516.471,8.6,-5.52,30.2,4,2407,44
516.491,8.6,-5.58,30.5,4,2404,44
516.504,8.6,-5.42,30.2,4,2406,44
516.516,8.6,-5.53,30.2,4,2403,44
516.528,8.6,-5.6,30.5,4,2402,44
516.55,8.6,-5.47,30.2,4,2406,44
516.567,8.6,-5.49,30.2,4,2404,44
516.579,8.6,-5.57,30.2,4,2405,44
516.59,8.6,-5.46,30.2,4,2405,44
516.616,8.6,-5.41,30.2,4,2407,44
516.628,8.6,-5.6,30.2,4,2401,44
516.644,8.6,-5.48,30.2,4,2401,44
516.666,8.6,-5.5,30.2,4,2402,44
516.689,8.6,-5.6,30.2,4,2403,44
516.703,8.6,-5.43,30.2,4,2406,44
516.715,8.6,-5.54,30.2,4,2403,44
516.737,8.6,-5.62,30.2,4,2399,44
516.749,8.6,-5.39,30.2,4,2403,44
516.777,8.6,-5.47,30.2,4,2405,44
516.799,8.6,-5.47,30.2,4,2406,44
516.816,8.6,-5.51,30.2,4,2402,44
516.827,8.6,-5.6,30.2,4,2399,44
516.839,8.6,-5.49,30.2,4,2398,44
516.862,8.6,-5.37,30,4,2401,44
516.889,8.6,-5.56,30,4,2399,44
516.901,8.6,-5.4,30,4,2403,44
516.929,8.6,-5.52,30,4,2401,44
516.941,8.6,-5.48,30,4,2399,44
516.954,8.6,-5.36,29.8,4,2402,44
516.967,8.6,-5.43,30,4,2400,44
516.989,8.6,-5.42,29.8,4,2398,44
517.001,8.6,-5.34,29.8,4,2399,44
517.023,8.6,-5.45,30,4,2397,44
517.046,8.6,-5.55,30,4,2394,44
517.068,8.6,-5.45,30,4,2398,44
517.08,9,-5.52,30,4,2396,44
517.115,8.6,-5.33,29.8,4,2399,44
517.12,8.6,-5.42,29.3,4,2396,43
517.133,8.6,-5.49,29.3,4,2392,43
517.148,8.6,-5.26,29.3,4,2396,43
517.166,8.6,-5.38,29.3,4,2398,43
517.188,8.6,-5.34,29.3,4,2395,43
517.2,9,-5.27,29.3,4,2398,43
517.214,9,-5.41,29.3,4,2395,43
517.233,9,-5.49,29.1,4,2393,43
517.255,9,-5.22,29.1,4,2396,43
517.288,8.6,-5.41,28.8,4,2395,43
517.3,8.6,-5.09,29.1,4,2396,43
517.312,8.6,-5.14,28.8,4,2394,43
517.333,8.6,-5.32,28.8,4,2391,43
517.345,8.6,-5.07,28.6,4,2392,43
517.371,8.6,-5.19,28.8,4,2392,43
517.383,8.6,-5.22,28.8,4,2389,43
517.411,8.6,-4.96,28.8,4,2389,43
517.416,8.6,-4.99,28.8,4,2390,43
517.429,9,-5.19,28.6,4,2393,43
517.458,9,-4.9,28.6,4,2390,43
517.47,8.6,-5.11,28.6,4,2395,43
517.482,8.6,-5.14,28.6,4,2395,43
517.5,8.6,-4.86,28.8,4,2394,43
517.516,8.6,-5.14,28.8,4,2390,43
517.528,8.6,-5.12,28.8,4,2390,43
517.554,8.6,-4.93,28.8,4,2391,43
517.566,9,-5.15,28.8,4,2391,43
517.591,8.6,-5.1,28.8,4,2391,43
517.614,8.6,-4.82,28.6,4,2391,43
517.626,8.6,-5.11,28.8,4,2391,43
517.638,8.6,-4.91,28.8,4,2387,43
517.66,8.6,-4.93,28.8,4,2390,43
517.673,8.6,-5.15,28.8,4,2390,43
517.695,8.6,-5.08,29.1,4,2387,43
517.707,8.6,-4.96,29.1,4,2387,43
517.718,8.6,-5.18,29.1,4,2390,43
517.73,8.6,-5.11,29.1,4,2389,43
517.753,8.6,-5.03,28.8,4,2388,43
517.765,8.6,-5.16,29.1,4,2389,43
517.799,8.6,-5.06,29.1,4,2387,43
517.801,8.6,-5.08,29.1,4,2390,43
517.826,8.6,-5.2,29.1,4,2388,43
517.838,8.6,-5.02,29.3,4,2385,43
517.866,8.6,-5.14,29.3,4,2386,43
517.878,8.6,-5.22,29.1,4,2388,43
517.893,8.6,-5,29.3,4,2387,43
517.909,8.6,-5.14,29.1,4,2388,43
517.921,8.6,-5.2,29.3,4,2387,43
517.934,8.6,-5.08,29.3,4,2387,43
517.946,8.6,-5.04,29.3,4,2387,43
517.958,8.6,-5.17,29.3,4,2384,43
517.987,8.6,-5.06,29.3,4,2387,43
518.009,8.6,-5.2,29.3,4,2386,43
518.021,8.6,-5.15,29.3,4,2386,43
518.033,8.6,-5.01,29.3,4,2386,43
518.055,8.6,-5.24,29.1,4,2388,43
518.067,8.6,-5.17,29.1,4,2387,43
518.089,8.6,-4.98,29.3,4,2384,43
518.106,8.2,-5.23,29.3,4,2387,43
518.118,8.2,-5.17,29.3,4,2384,43
518.13,8.2,-5.03,29.3,4,2387,43
518.141,8.2,-5.12,29.5,4,2386,43
518.165,8.2,-5.28,29.5,4,2384,43
518.188,8.6,-5.2,29.5,4,2385,43
518.2,8.6,-5.08,29.5,4,2383,43
518.212,8.6,-5.34,29.8,4,2383,43
518.236,8.6,-5.21,29.8,4,2385,43
518.25,8.6,-5.24,29.5,4,2387,43
518.279,8.6,-5.35,29.8,4,2387,43
518.283,8.6,-5.12,29.5,4,2387,43
518.295,8.6,-5.24,29.5,4,2390,43
518.324,8.6,-5.3,29.5,4,2386,43
518.335,8.6,-5.11,29.5,4,2384,43
518.357,8.6,-5.29,29.5,4,2387,43
518.378,8.6,-5.19,29.5,4,2385,43
518.39,8.6,-5.16,29.5,4,2385,43
518.415,8.6,-5.22,29.5,4,2388,43
518.419,8.6,-5.03,29.5,4,2386,43
518.431,8.6,-5.06,29.3,4,2387,43
518.458,8.6,-5.31,29.5,4,2390,43
518.47,8.6,-5.26,29.5,4,2388,43
518.497,8.6,-5.14,29.5,4,2388,43
518.502,8.6,-5.29,29.5,4,2391,43
518.515,8.6,-5.04,29.3,4,2389,43
518.549,8.6,-5.08,29.3,4,2388,43
518.563,8.6,-5.2,29.3,4,2392,43
518.575,8.2,-5.04,29.3,4,2391,43
518.597,8.2,-5.27,29.3,4,2390,43
518.619,8.2,-5.18,29.5,4,2390,43
518.633,8.6,-5.09,29.5,4,2389,43
518.651,8.6,-5.37,29.8,4,2390,43
518.664,8.6,-5.27,29.8,4,2390,43
518.691,8.6,-5.13,29.5,4,2391,43
518.694,8.2,-5.22,29.5,4,2388,43
518.716,8.2,-5.18,29.5,4,2391,43
518.728,8.2,-5.07,29.5,4,2392,43
518.753,8.2,-5.32,29.5,4,2392,43
518.779,8.6,-5.22,29.5,4,2391,43
518.781,8.2,-5.14,29.5,4,2393,43
518.805,8.2,-5.35,29.8,4,2391,43
518.817,8.2,-5.22,29.8,4,2391,43
518.829,8.2,-5.13,29.5,4,2390,43
518.84,8.2,-5.35,29.8,4,2388,43
518.856,8.2,-5.25,29.8,4,2391,43
518.873,8.2,-5.18,29.8,4,2392,43
518.896,8.2,-5.3,30,4,2390,43
518.907,8.2,-5.13,30,4,2393,43
518.925,8.2,-5.17,30,4,2393,43
518.947,8.2,-5.38,30,4,2389,43
518.965,8.2,-5.27,30,4,2391,43
518.987,8.2,-5.35,30,4,2389,43
519.009,8.2,-5.34,30.2,4,2389,43
519.021,8.2,-5.23,30.2,4,2392,43
519.047,8.2,-5.38,30.2,4,2389,43
519.058,8.2,-5.23,30.2,4,2393,43
519.073,8.2,-5.28,30.2,4,2393,43
519.095,8.2,-5.36,30.5,4,2391,43
519.107,8.2,-5.21,30.2,4,2393,43
519.129,8.2,-5.43,30.5,4,2393,43
519.157,8.2,-5.37,30.5,4,2392,43
519.178,8.2,-5.31,30.5,4,2394,43
519.19,8.2,-5.46,30.5,4,2392,43
519.215,8.2,-5.38,30.7,4,2395,43
519.219,8.2,-5.24,30.7,4,2391,43
519.231,8.2,-5.45,30.7,4,2391,43
519.245,8.2,-5.37,30.7,4,2391,43
519.273,8.2,-5.28,30.7,4,2391,43
519.285,8.2,-5.46,30.5,4,2392,43
519.307,8.2,-5.35,30.7,4,2392,43
519.319,8.2,-5.33,30.7,4,2392,43
519.343,8.2,-5.42,30.7,4,2391,43
519.366,8.2,-5.32,30.5,4,2395,43
519.371,8.2,-5.38,30.5,4,2392,43
519.385,8.2,-5.45,31,4,2390,43
519.417,8.2,-5.33,31,4,2392,43
519.429,8.2,-5.38,31,4,2391,43
519.451,8.2,-5.46,31,4,2390,43
519.463,8.2,-5.28,31,4,2393,43
519.475,8.2,-5.42,31,4,2396,43
519.497,8.2,-5.35,31,4,2393,43
519.509,7.8,-5.27,31,4,2397,43
519.533,7.8,-5.42,31,4,2395,43
519.555,7.8,-5.36,31.2,4,2393,43
519.577,7.8,-5.37,31.4,4,2393,43
519.589,7.8,-5.58,31.7,4,2396,43
519.601,7.8,-5.47,31.9,4,2393,43
519.623,7.8,-5.44,31.9,4,2393,43
519.645,7.8,-5.59,31.9,4,2393,43
519.657,7.8,-5.44,31.7,4,2398,43
519.688,7.8,-5.61,31.9,4,2398,43
519.71,7.8,-5.45,31.9,4,2397,43
519.723,7.8,-5.62,32.1,4,2395,43
519.745,7.8,-5.67,32.4,4,2395,43
519.757,7.8,-5.51,32.4,4,2395,43
519.783,7.8,-5.68,32.4,4,2393,43
519.803,7.8,-5.47,32.4,4,2395,43
519.815,7.8,-5.5,32.1,4,2398,43
519.827,7.8,-5.66,32.4,4,2399,43
519.85,7.8,-5.61,32.4,4,2395,43
519.862,7.8,-5.43,32.4,4,2395,43
519.879,7.8,-5.71,32.4,4,2398,43
519.891,7.8,-5.49,32.6,4,2395,43
519.918,7.8,-5.52,32.6,4,2396,43
519.93,7.8,-5.68,32.6,4,2397,43
519.954,7.8,-5.63,32.6,4,2395,43
519.958,7.8,-5.45,32.4,4,2398,43
519.97,7.8,-5.73,32.4,4,2399,43
519.992,7.8,-5.7,32.6,4,2399,43
520.006,7.8,-5.57,32.6,4,2397,43
520.023,7.8,-5.85,32.6,4,2396,43
520.048,7.8,-5.79,32.9,4,2396,43
520.06,8.2,-5.62,32.9,4,2397,43
520.071,7.8,-5.94,32.9,4,2399,43
520.085,7.8,-5.88,32.6,4,2400,43
520.1,7.8,-5.72,32.6,4,2401,43
520.129,7.8,-5.92,32.6,4,2401,43
520.143,7.8,-5.84,32.6,4,2398,43
520.156,7.8,-5.69,32.4,4,2401,43
520.178,7.8,-5.95,32.6,4,2399,43
520.195,7.8,-5.9,32.6,4,2396,43
520.207,7.8,-5.73,32.6,4,2398,43
520.219,7.8,-5.96,32.6,4,2399,43
520.241,7.8,-5.86,32.6,4,2399,43
520.248,7.8,-5.7,32.6,4,2400,43
520.273,7.8,-5.8,32.6,4,2397,43
520.285,7.8,-5.9,32.6,4,2399,43
520.298,7.8,-5.77,32.6,4,2398,43
520.32,7.8,-5.95,32.6,4,2401,43
520.336,7.8,-5.86,32.4,4,2401,43
520.348,7.8,-5.71,32.6,4,2400,43
520.373,7.8,-5.81,32.4,4,2398,43
520.396,7.8,-5.89,32.4,4,2401,43
520.408,7.8,-5.77,32.9,4,2399,44
520.42,7.8,-5.98,32.9,4,2401,44
520.455,7.8,-5.88,33.1,4,2401,44
520.467,7.8,-5.81,32.9,4,2397,44
520.491,7.8,-5.9,32.9,4,2399,44
520.503,7.8,-5.77,33.1,4,2398,44
520.528,7.8,-6.01,33.1,4,2396,44
520.543,7.8,-5.9,33.1,4,2397,44
520.559,7.8,-5.76,33.1,4,2401,44
520.571,7.8,-5.97,33.1,4,2399,44
520.593,7.8,-5.89,33.1,4,2401,44
520.605,7.8,-5.81,33.1,4,2398,44
520.616,7.8,-5.9,33.3,4,2398,44
520.628,7.8,-5.89,33.1,4,2399,44
520.65,7.8,-5.74,33.1,4,2396,44
520.677,7.8,-5.85,33.1,4,2398,44
520.681,7.8,-5.97,33.1,4,2400,44
520.693,7.8,-5.79,33.1,4,2399,44
520.724,7.8,-5.87,33.1,4,2400,44
520.746,7.8,-5.87,33.1,4,2401,44
520.757,7.8,-5.75,33.1,4,2398,44
520.769,7.8,-5.98,33.1,4,2401,44
520.793,7.8,-5.89,33.3,4,2401,44
520.818,7.8,-5.81,33.3,4,2400,44
520.823,7.8,-6.01,33.3,4,2396,44
520.837,7.8,-5.89,33.3,4,2400,44
520.862,7.8,-5.78,33.1,4,2404,44
520.874,7.8,-5.97,33.1,4,2406,44
520.891,7.8,-5.89,33.1,4,2405,44
520.914,7.8,-5.91,32.9,4,2404,44
520.94,7.8,-6.03,33.1,4,2401,44
520.953,7.8,-5.76,33.1,4,2402,44
520.965,7.8,-5.86,33.1,4,2399,44
520.977,7.8,-5.98,33.1,4,2402,44
520.999,7.8,-5.81,33.1,4,2399,44
521.011,7.8,-5.92,33.1,4,2400,44
521.033,7.8,-5.92,33.1,4,2403,44
521.046,7.8,-5.79,33.1,4,2403,44
521.068,7.8,-6.01,33.1,4,2400,44
521.079,7.8,-5.92,33.3,4,2403,44
521.103,7.8,-5.83,33.3,4,2401,44
521.12,7.8,-5.95,33.3,4,2398,44
521.133,7.8,-6.06,33.3,4,2401,44
521.156,7.8,-5.83,33.3,4,2399,44
521.16,7.8,-5.92,33.1,4,2404,44
521.175,7.8,-6.02,33.1,4,2406,44
521.188,7.8,-5.92,33.1,4,2402,44
521.213,7.8,-5.83,33.1,4,2404,44
521.235,7.8,-6.04,33.1,4,2403,44
521.246,7.8,-5.96,33.3,4,2399,44
521.263,7.8,-5.86,33.3,4,2403,44
521.278,7.8,-6.08,33.6,4,2405,44
521.289,7.8,-6,33.6,4,2406,44
521.302,7.8,-5.91,33.6,4,2405,44
521.321,7.8,-6.11,33.3,4,2401,44
521.333,7.8,-5.99,33.1,4,2403,44
521.367,7.8,-5.83,33.1,4,2404,44
521.379,7.8,-6.04,33.1,4,2407,44
521.393,7.8,-5.88,33.1,4,2406,44
521.415,7.8,-5.99,33.1,4,2406,44
521.43,7.8,-6.1,33.1,4,2408,44
521.453,7.8,-5.83,33.1,4,2406,44
521.469,7.8,-5.9,33.1,4,2403,44
521.481,7.8,-5.96,33.1,4,2405,44
521.507,7.8,-5.83,33.1,4,2407,44
521.519,7.8,-6.12,33.1,4,2406,44
521.531,7.8,-6.03,33.1,4,2409,44
521.553,7.8,-5.86,33.1,4,2406,44
521.575,7.8,-5.91,32.9,4,2406,44
521.587,7.8,-6,32.9,4,2408,44
521.603,7.8,-5.84,33.1,4,2406,44
521.618,7.8,-5.83,33.1,4,2403,44
521.63,7.8,-6.09,33.1,4,2405,44
521.641,7.8,-6.03,33.1,4,2401,44
521.655,7.8,-5.83,33.3,4,2406,44
521.667,7.8,-6.09,33.3,4,2405,44
521.689,7.8,-6.03,33.3,4,2405,44
521.711,7.8,-5.89,33.3,4,2404,44
521.723,7.8,-6.15,33.3,4,2403,44
521.746,7.8,-6.08,33.3,4,2403,44
521.767,7.8,-5.94,33.3,4,2405,44
521.78,7.8,-6.08,33.3,4,2409,44
521.799,7.8,-6.03,33.3,4,2406,44
521.81,7.8,-5.92,33.3,4,2408,44
521.835,7.8,-6.14,33.3,4,2407,44
521.839,7.8,-6.15,33.3,4,2404,44
521.851,7.8,-5.98,33.3,4,2407,44
521.876,7.8,-6.11,33.6,4,2407,44
521.888,7.8,-6.12,33.3,4,2407,44
521.9,7.8,-5.96,33.6,4,2409,44
521.918,7.8,-6.12,33.3,4,2406,44
521.94,7.8,-6.16,33.3,4,2404,44
521.966,7.8,-5.96,33.3,4,2408,44
521.978,7.8,-6.12,33.3,4,2409,44
522.001,7.8,-5.99,33.6,4,2405,44
522.031,7.8,-5.97,33.6,4,2403,44
522.035,7.8,-6.14,33.6,4,2404,44
522.05,7.8,-6.02,33.6,4,2406,44
522.074,7.8,-6.09,33.6,4,2403,44
522.086,7.8,-6.14,33.6,4,2406,44
522.108,7.5,-6,33.6,4,2409,44
522.12,7.8,-6.13,33.6,4,2409,44
522.142,7.8,-6.19,33.8,4,2405,44
522.154,7.8,-6.02,33.8,4,2406,44
522.166,7.8,-6.14,33.8,4,2403,44
522.188,7.8,-6.19,34.1,4,2401,44
522.203,7.8,-6.05,34.1,4,2406,44
522.218,7.8,-5.98,33.8,4,2403,44
522.23,7.8,-6.22,33.8,4,2406,44
522.241,7.8,-6.08,33.8,4,2405,44
522.265,7.8,-5.99,33.8,4,2409,44
522.296,7.8,-6.17,34.1,4,2405,44
522.307,7.8,-6.05,34.1,4,2407,44
522.319,7.8,-6.13,34.1,4,2407,44
522.345,7.8,-6.24,34.1,4,2406,44
522.357,7.8,-5.99,33.8,4,2410,44
522.369,7.8,-6.08,33.8,4,2411,44
522.391,7.8,-6.04,33.6,4,2409,44
522.404,7.8,-5.92,33.6,4,2412,44
522.416,7.8,-6.03,33.6,4,2412,44
522.449,7.8,-6.19,33.6,4,2409,44
522.461,7.8,-6.1,33.6,4,2411,44
522.485,7.8,-6.05,33.6,4,2409,44
522.489,7.8,-6.16,33.8,4,2406,44
522.501,7.5,-5.97,33.8,4,2407,44
522.526,7.8,-6.05,33.8,4,2407,44
522.537,7.8,-6.21,33.8,4,2404,44
522.567,7.8,-6.02,33.8,4,2406,44
522.579,7.5,-6.09,33.8,4,2406,44
522.591,7.5,-6.14,33.8,4,2401,44
522.61,7.8,-6,33.8,4,2404,44
522.626,7.8,-6.24,33.8,4,2404,44
522.638,7.8,-6.18,33.8,4,2404,44
522.656,7.8,-6.02,33.8,4,2408,44
522.67,7.8,-6.07,33.6,4,2409,44
522.699,7.8,-6.2,33.6,4,2407,44
522.713,7.8,-5.97,33.6,4,2407,44
522.725,7.8,-6.01,33.6,4,2411,44
522.747,7.8,-6.17,33.6,4,2407,44
522.759,7.8,-6.03,33.6,4,2407,44
522.781,7.5,-6.19,33.6,4,2407,44
522.793,7.5,-6.2,33.8,4,2407,44
522.816,7.5,-6.03,33.6,4,2410,44
522.845,7.5,-6.17,33.8,4,2408,44
522.863,7.8,-6.13,33.8,4,2412,44
522.879,7.5,-6.07,33.8,4,2412,44
522.891,7.5,-6.24,33.8,4,2409,44
522.903,7.5,-5.97,33.8,4,2410,44
522.928,7.5,-6.02,33.8,4,2409,44
522.94,7.5,-6.27,33.8,4,2410,44
522.963,7.5,-6.15,33.8,4,2410,44
522.986,7.5,-6.09,33.8,4,2410,44
522.99,7.5,-6.28,34.1,4,2412,44
523.002,7.5,-6.16,34.1,4,2412,44
523.03,7.5,-6.07,34.1,4,2412,44
523.042,7.5,-6.34,34.1,4,2409,44
523.066,7.5,-6.23,34.3,4,2412,44
523.07,7.5,-6.14,34.3,4,2411,44
523.084,7.5,-6.34,34.3,4,2409,44
523.097,7.5,-6.22,34.3,4,2413,44
523.124,7.5,-6.1,34.5,4,2414,44
523.136,7.5,-6.24,34.5,4,2411,44
523.163,7.5,-6.28,34.5,4,2415,44
523.171,7.5,-6.14,34.5,4,2414,44
523.194,7.5,-6.34,34.5,4,2414,44
523.206,7.5,-6.24,34.5,4,2414,44
523.228,7.5,-6.09,34.5,4,2414,44
523.24,7.5,-6.34,34.5,4,2414,44
523.263,7.5,-6.28,34.5,4,2415,44
523.275,7.5,-6.19,34.5,4,2414,44
523.289,7.5,-6.35,34.5,4,2414,44
523.311,7.5,-6.29,34.5,4,2412,44
523.328,7.5,-6.15,34.5,4,2415,44
523.34,7.5,-6.34,34.5,4,2415,44
523.364,7.5,-6.21,34.8,4,2411,44
523.386,7.5,-6.37,35,4,2412,44
523.413,7.5,-6.4,35,4,2414,44
523.425,7.5,-6.23,35.2,4,2417,44
523.442,7.5,-6.36,35.2,4,2419,44
523.467,7.5,-6.32,35.2,4,2417,44
523.478,7.1,-6.24,35.2,4,2414,44
523.502,7.1,-6.37,35.2,4,2417,44
523.525,7.1,-6.31,35.5,4,2416,44
523.53,7.5,-6.22,35.5,4,2415,44
523.541,7.5,-6.52,35.7,4,2418,44
523.566,7.1,-6.43,35.7,4,2415,44
523.578,7.1,-6.3,35.7,4,2417,44
523.605,7.1,-6.53,36,4,2413,44
523.628,7.1,-6.3,36.4,4,2417,44
523.645,7.1,-6.3,36.4,4,2419,44
523.667,6.7,-6.58,36.9,4,2415,44
523.679,6.7,-6.44,37.1,4,2413,44
523.691,6.3,-6.68,37.4,4,2415,44
523.723,6.3,-6.52,38.1,4,2414,44
523.735,6.3,-6.66,38.8,4,2412,44
523.759,6.3,-6.92,40,4,2413,44
523.773,6.3,-6.94,40.5,4,2416,44
523.785,6.3,-7.01,41,4,2414,44
523.797,6.3,-7.21,41.4,4,2415,44
523.823,6.3,-7.25,41.9,4,2419,44
523.835,6.3,-7.21,42.1,4,2415,44
523.857,6.3,-7.41,42.9,4,2417,44
523.886,6.3,-7.41,43.1,4,2421,44
523.898,6.3,-7.54,43.6,4,2421,44
523.925,6.3,-7.61,43.6,4,2423,44
523.936,6.3,-7.47,43.8,4,2422,44
523.964,6.3,-7.64,44.3,4,2422,44
523.976,6.3,-7.69,44.3,4,2424,44
523.994,6.3,-7.58,44.5,4,2421,44
524.006,6.3,-7.65,44.3,4,2417,44
524.018,5.9,-7.72,44.5,4,2419,44
524.034,5.9,-7.62,44.8,4,2415,44
524.056,5.9,-7.94,45,4,2412,44
524.078,5.9,-7.93,45.5,4,2415,44
524.091,5.9,-7.77,46,4,2412,44
524.116,6.3,-8.01,46.2,4,2415,44
524.128,6.3,-8,46.2,4,2412,44
524.143,6.3,-7.93,46.2,4,2417,44
524.155,6.3,-8.09,46.2,4,2416,44
524.167,6.3,-8.11,46.2,4,2419,44
524.195,5.9,-7.99,46,4,2423,44
524.207,5.9,-7.96,46,4,2419,44
524.219,5.9,-8.06,46,4,2419,44
524.231,5.9,-7.95,46,4,2419,44
524.26,5.9,-7.93,46,4,2420,44
524.265,6.3,-8.17,46.2,4,2419,44
524.277,6.3,-8.08,46.4,4,2419,44
524.304,6.3,-8,46.2,4,2420,44
524.324,6.3,-8.12,46,4,2422,44
524.336,5.9,-8.03,46,4,2420,44
524.348,5.9,-7.93,46,4,2419,44
524.36,5.9,-8.03,45.7,4,2422,44
524.383,5.9,-8.12,46,4,2420,44
524.394,5.9,-7.97,46,4,2423,44
524.418,6.3,-8,46.2,4,2422,44
524.429,6.3,-8.13,46.2,4,2423,44
524.441,6.3,-8.02,46.2,4,2423,44
524.464,5.9,-8.04,46,4,2421,44
524.483,5.9,-8.19,46,4,2418,44
524.495,5.9,-8.06,45.7,4,2421,44
524.517,5.9,-8.09,45.7,4,2422,44
524.529,5.9,-8.13,45.7,4,2424,44
524.551,5.9,-8.05,45.7,4,2424,44
524.575,6.3,-8.15,45.7,4,2426,44
524.581,5.9,-8.24,45.7,4,2425,44
524.605,5.9,-8.15,45.7,4,2425,44
524.609,5.9,-8.02,45.5,4,2422,44
524.622,6.3,-8.15,45.7,4,2419,44
524.637,6.3,-8.08,45.7,4,2420,44
524.663,5.9,-7.98,45.7,4,2422,44
524.675,5.9,-8.24,45.7,4,2421,44
524.698,5.9,-8.18,45.5,4,2424,44
524.71,6.3,-8.02,45.5,4,2426,44
524.736,5.9,-8.14,45.5,4,2426,44
524.74,5.9,-8.13,45.5,4,2423,44
524.752,6.3,-8.02,45.5,4,2422,44
524.78,6.3,-8.05,45.2,4,2423,44
524.793,6.3,-8.22,45.2,4,2422,44
524.805,6.3,-8.08,45.2,4,2422,44
524.817,6.3,-7.99,45,4,2422,44
524.839,6.3,-8.13,45,4,2423,44
524.856,6.3,-8.03,45,4,2423,44
524.869,6.3,-8.06,44.5,4,2425,44
524.896,5.9,-8.18,44.5,4,2425,44
524.908,6.3,-8.1,44.5,4,2424,44
524.919,6.3,-7.92,44.5,4,2422,44
524.943,6.3,-8.12,44.5,4,2425,44
524.964,6.3,-8.08,44.8,4,2422,44
524.975,6.3,-7.96,44.5,4,2422,44
524.987,6.3,-8.14,44.5,4,2421,44
525.009,6.3,-8.14,44.3,4,2424,44
525.021,6.3,-7.95,44.3,4,2422,44
525.034,6.3,-8.06,44.3,4,2422,44
525.046,6.3,-8.07,44.3,4,2425,44
525.077,6.3,-7.96,44.3,4,2424,44
525.089,6.3,-8.13,44.3,4,2427,44
525.103,6.3,-8.18,44.3,4,2425,44
525.115,6.3,-8.05,44.1,4,2426,44
525.137,6.3,-8,44.1,4,2425,44
525.16,6.3,-8.09,44.1,4,2424,44
525.173,6.3,-7.92,44.1,4,2422,44
525.186,6.3,-8.03,44.1,4,2425,44
525.214,6.3,-8.12,44.1,4,2426,44
525.226,6.3,-7.96,44.1,4,2423,44
525.238,6.3,-7.96,43.8,4,2424,44
525.25,6.3,-8.06,43.8,4,2427,44
525.261,6.3,-8.05,43.6,4,2426,44
525.286,6.3,-7.94,43.6,4,2428,44
525.308,6.3,-8.07,43.3,4,2427,44
525.32,6.3,-7.95,43.3,4,2424,44
525.332,6.3,-7.86,43.1,4,2428,44
525.35,6.3,-7.94,43.1,4,2429,44
525.365,6.3,-7.93,42.9,4,2428,44
525.39,6.3,-7.85,42.9,4,2431,44
525.403,6.3,-7.95,42.6,4,2427,44
525.427,6.3,-8.04,42.9,4,2423,44
525.439,6.3,-7.82,42.9,4,2425,44
525.453,6.3,-7.85,42.9,4,2426,44
525.47,6.3,-7.99,43.1,4,2427,44
525.481,6.3,-7.91,42.9,4,2427,44
525.505,6.3,-7.93,43.1,4,2424,44
525.509,6.3,-8.05,43.1,4,2426,44
525.521,6.3,-7.92,42.9,4,2430,44
525.547,6.3,-7.84,42.9,4,2427,44
525.559,6.3,-8,43.1,4,2429,44
525.587,6.3,-7.97,43.3,4,2429,44
525.599,6.3,-7.92,43.3,4,2425,44
525.611,6.3,-8.01,43.3,4,2424,44
525.635,6.3,-8,43.3,4,2426,44
525.639,6.3,-7.84,43.3,4,2424,44
525.652,6.3,-7.89,43.3,4,2425,44
525.666,6.3,-8.02,43.3,4,2428,44
525.689,6.3,-7.94,43.3,4,2426,44
525.709,6.3,-7.97,43.6,4,2427,44
525.731,6.3,-8.11,43.8,4,2426,44
525.758,6.3,-7.98,43.8,4,2426,44
525.779,6.3,-8.01,43.6,4,2428,44
525.791,6.3,-8.07,43.8,4,2426,44
525.803,6.3,-7.92,43.6,4,2429,44
525.819,6.3,-8.03,43.6,4,2429,44
525.841,6.3,-8,43.6,4,2426,44
525.866,6.3,-7.86,43.6,4,2430,44
525.877,6.3,-8.07,43.6,4,2427,44
525.9,6.3,-8.06,43.8,4,2426,44
525.913,6.3,-7.98,43.6,4,2422,44
525.929,6.3,-8.12,43.8,4,2422,44
525.95,6.3,-7.93,43.6,4,2426,44
525.977,6.3,-7.91,43.6,4,2428,44
525.989,6.3,-8.13,43.8,4,2429,44
526,6.3,-8.05,44.1,4,2430,44
526.018,6.3,-8,44.1,4,2430,44
526.03,6.3,-8.16,43.8,4,2427,44
526.054,6.3,-8.03,43.8,4,2430,44
526.066,6.3,-7.91,43.8,4,2428,44
526.079,6.3,-8,43.8,4,2424,44
526.101,6.3,-8.09,43.8,4,2427,44
526.113,6.3,-7.95,44.1,4,2424,44
526.135,6.3,-8.17,44.1,4,2425,44
526.151,6.3,-8.15,44.3,4,2426,44
526.173,6.3,-8.03,44.3,4,2429,44
526.199,6.3,-8.17,44.8,4,2427,44
526.211,6.3,-8.13,44.8,4,2423,44
526.235,6.3,-8.11,44.8,4,2422,44
526.239,6.3,-8.22,44.8,4,2425,44
526.251,6.3,-8.24,44.8,4,2423,44
526.263,6.3,-8.02,44.8,4,2427,44
526.286,6.3,-8.23,44.5,4,2427,44
526.308,6.3,-8.18,44.5,4,2427,44
526.33,6.3,-8.12,44.3,4,2430,44
526.364,5.9,-8.2,44.5,4,2426,44
526.376,5.9,-7.98,44.5,4,2422,44
526.388,6.3,-7.98,44.5,4,2423,44
526.41,6.3,-8.24,44.8,4,2421,44
526.444,6.3,-8.15,44.8,4,2424,44
526.446,6.3,-8.13,44.8,4,2426,44
